-5552,1876,16796,222,417,381
-4916,1836,17040,179,273,270
-4548,1808,16916,165,-1,2
-4976,1788,16956,84,-208,-66
-5016,1896,17224,148,-427,7
-4536,1996,17228,352,-214,54
-4392,2144,16788,463,15,-61
-4588,2300,16292,422,89,-62
-4428,2168,16124,328,268,-40
-4424,2056,16156,151,362,-16
-4000,1676,16420,30,269,-100
-3984,1336,16712,-108,-228,-484
-4572,1216,16820,-121,-606,-637
-4960,1340,17020,-100,-496,-585
-4912,1480,16944,49,-256,-434
-4872,1656,16768,122,-75,-509
-4760,1968,16280,162,325,-481
-5224,2280,15800,108,904,-462
-5652,2280,15652,-59,1248,-223
-5416,2152,15472,-353,1105,-142
-5564,1948,15800,-586,1101,-131
-5564,1580,16132,-653,1094,-112
-5676,1420,16316,-758,770,-182
-6140,1376,16664,-770,667,-182
-5984,1292,16536,-698,608,-109
-6160,1396,16260,-773,595,-89
-6292,1320,16184,-882,-72,-104
-6588,1424,16584,-924,427,-27
-6568,1364,16524,-621,1209,219
-6548,1136,15836,-616,1148,260
-6604,1284,15448,-903,541,245
-6716,1228,15708,-1021,508,453
-5972,1136,15600,-1022,169,429
-6072,928,15436,-1025,510,436
-5904,1048,15288,-1097,168,336
-5936,912,14872,-1152,634,366
-5700,520,14804,-1239,831,278
-5616,504,14700,-1321,217,349
-5464,556,14380,-1378,-118,336
-5196,364,14268,-1526,21,351
-4776,440,14392,-1638,-591,411
-3732,648,14760,-1603,-668,-228
-5060,896,14668,-1472,296,-126
-4348,1064,14348,-1561,528,168
-4576,1284,14764,-1826,685,-37
-5260,1292,14972,-1989,302,-18
-5748,1336,15208,-2122,221,-13
-6192,1276,15304,-2302,-296,70
-6480,1228,15608,-2482,-594,77
-6716,1068,16068,-2601,-810,165
-6404,920,16452,-2592,-717,380
-5828,904,16360,-2652,-1080,105
-6136,668,16672,-2762,-1413,186
-5588,720,17076,-2754,-1604,413
-5352,628,17556,-2658,-787,569
-4500,580,17620,-2562,-414,625
-4476,504,17848,-2463,-561,412
-4728,732,18024,-2427,-714,231
-5096,792,18068,-2291,-178,190
-4940,884,17408,-2249,119,288
-5704,512,17480,-2548,47,249
-5728,-116,18508,-2579,98,576
-5232,-392,19008,-2250,-658,606
-4900,-492,18792,-1937,-770,456
-4320,-204,17992,-1805,-983,130
-4800,-136,17532,-1856,-394,199
-4156,-144,17948,-1718,397,399
-3652,-320,18228,-1366,384,51
-3656,36,17196,-1261,-449,-272
-4352,460,16636,-1354,-398,-410
-5340,624,16064,-1473,175,50
-5064,388,16148,-1752,852,410
-4396,-164,16308,-1928,255,380
-4276,-436,16740,-2068,-262,-59
-4908,-448,16740,-1953,-440,-288
-5104,-600,16464,-1896,-351,-183
-4912,-412,16416,-1935,-647,-170
-4804,-348,15976,-1985,-778,-195
-5052,-280,16148,-1983,-179,-72
-4896,-384,16368,-1962,233,-6
-4600,-540,16188,-1963,-212,-27
-5004,-512,16264,-2200,-501,-219
-5356,-452,16592,-2171,-991,-146
-5272,-276,16672,-2131,-1129,-165
-5500,-112,16492,-2172,-963,-109
-5936,-132,16388,-2276,-1003,22
-6112,-168,16544,-2387,-1112,297
-5864,-152,16692,-2403,-1289,359
-5664,-20,16772,-2507,-1440,417
-5920,-100,16948,-2652,-1782,348
-6100,8,17052,-2748,-1973,423
-5872,-40,17164,-2921,-2243,626
-5460,-188,17740,-2922,-2069,778
-5012,-180,18048,-2825,-1800,886
-5092,-172,17716,-2782,-1339,1057
-4848,-300,17716,-2665,-801,1356
-4088,-540,17520,-2803,-848,1310
-4088,-616,17816,-2999,-1339,1166
-4256,-588,17948,-2966,-1393,985
-4540,-768,17896,-2922,-1591,992
-4300,-944,17804,-3088,-1838,983
-4012,-1016,18376,-3056,-2132,976
-3904,-1132,18664,-2734,-1371,1126
-3848,-1012,18136,-2502,-998,1022
-4104,-1104,17668,-2614,-766,1022
-4140,-1284,17912,-2810,-1433,1121
-3920,-1392,18560,-2796,-1571,1199
-3516,-1400,18860,-2438,-1185,1357
-2596,-1316,18124,-2293,-963,1137
-2428,-1108,17544,-2412,-1459,898
-2884,-1116,17796,-2596,-1392,730
-2628,-1312,18704,-2420,-886,942
-1784,-1324,18176,-2183,-299,759
-2036,-1552,17724,-2349,-481,366
-2504,-1560,17984,-2643,-919,118
-3388,-1684,18612,-2507,-881,155
-3520,-1784,18532,-2279,-90,438
-3304,-1932,18852,-2104,-13,489
-2944,-1784,18520,-1985,-495,256
-3628,-1672,18576,-1976,-148,48
-4112,-1928,18816,-1830,0,287
-3352,-1996,18644,-1728,-468,281
-3244,-2024,18532,-1818,-880,-51
-3268,-1976,18668,-1662,-987,-47
-3092,-2028,18380,-1430,-330,34
-2624,-1952,18116,-1510,-444,75
-2012,-2144,18608,-1622,-677,-70
-1976,-2172,19212,-1347,-625,-515
-3112,-2088,19328,-1029,160,-590
-4032,-2072,18900,-713,1023,-275
-3792,-2268,18748,-684,1145,-49
-3524,-2312,18928,-704,688,-215
-4000,-2616,19080,-707,453,-380
-4372,-2720,18860,-681,40,-284
-4224,-2856,18892,-680,-110,-146
-3672,-2976,19180,-616,-366,-111
-3088,-2848,19532,-400,-672,-319
-3028,-2584,19308,18,-511,-552
-3064,-2256,18420,358,-7,-370
-2416,-1876,17784,269,308,-318
-2144,-1812,18028,229,517,-526
-2144,-1932,17916,234,575,-758
-3000,-1892,17604,215,656,-922
-3336,-2016,17852,83,1106,-620
-3180,-2348,18228,194,1562,-477
-2668,-2536,18376,395,1129,-654
-2984,-2636,18412,570,1543,-614
-2444,-2484,18188,794,917,-964
-2300,-2144,17264,748,74,-1324
-2408,-1740,16832,633,260,-1487
-2644,-1616,16512,537,394,-1333
-2420,-1640,16436,351,1289,-1088
-1308,-1684,16396,136,899,-1353
-1516,-2156,16580,-126,526,-1793
-2272,-2324,17304,-168,974,-1805
-2224,-2308,17556,132,1249,-1733
-1932,-2400,17140,175,1494,-1999
-2404,-2232,17100,154,1352,-2355
-2956,-1796,16972,220,1236,-2348
-3068,-1736,16700,227,1977,-2375
-2912,-1628,16464,63,1922,-2315
-2704,-1776,16372,-249,1599,-2342
-2752,-2036,16868,-502,1389,-2628
-3388,-2380,17496,-496,1250,-2450
-3248,-2556,17844,-306,1287,-2443
-3076,-2684,17804,-168,1023,-2642
-3528,-2804,17732,-124,926,-2806
-3896,-2720,17848,-107,759,-2859
-4220,-2620,17804,62,814,-2874
-4464,-2680,17560,171,1449,-2743
-4408,-2604,17612,138,1370,-2701
-4368,-2736,18104,211,1007,-2717
-4432,-2540,18152,389,843,-2820
-4556,-2448,17264,422,852,-2872
-4852,-2316,17240,302,730,-2565
-4440,-2388,17632,336,594,-2370
-4024,-2556,17832,485,529,-2491
-4032,-2520,17548,575,435,-2485
-3532,-2468,17388,538,813,-2431
-3020,-2744,17276,463,406,-2676
-3232,-2708,17448,293,389,-2880
-3536,-2768,17652,399,1031,-2658
-2960,-2908,17236,365,913,-2861
-3552,-2976,16976,187,786,-2944
-3728,-2932,17668,160,762,-2977
-3972,-2932,17864,433,1083,-3118
-4160,-2860,17660,714,1448,-2967
-4352,-2844,17192,842,1601,-2859
-4328,-2852,17260,685,1720,-2779
-4120,-2940,17712,827,1497,-2795
-3900,-2884,17428,948,1336,-2981
-4228,-2736,17368,990,1256,-2877
-3872,-2444,16984,890,862,-3124
-4240,-2292,16552,771,691,-3223
-3804,-2360,16304,500,642,-3069
-3596,-2600,16852,373,803,-3155
-3676,-2692,17064,491,963,-3055
-4076,-2672,17212,703,1476,-3053
-3936,-2572,16932,821,1772,-3000
-4188,-2448,16604,835,2411,-2993
-4104,-2404,16500,786,2428,-2995
-4352,-2516,16444,655,2038,-3187
-4608,-2452,16384,398,1328,-3198
-4172,-2560,16724,258,1261,-3187
-4180,-2760,16640,285,1254,-3328
-4580,-2852,16896,307,1227,-3396
-4992,-2948,17028,471,1217,-3309
-4944,-2968,16708,604,1159,-3192
-5332,-2932,16856,726,1018,-3071
-5828,-2516,16564,903,1500,-2943
-5528,-2520,15980,908,1449,-2831
-4708,-2520,15812,625,908,-2995
-4752,-2564,16084,414,134,-3235
-4748,-2316,16324,411,313,-3175
-4656,-2200,15988,478,797,-2950
-4716,-2112,15616,339,1226,-2774
-4620,-2384,15880,15,1183,-2713
-5192,-2668,16568,-120,1066,-2717
-6444,-2732,16900,-47,917,-2531
-6184,-2888,16952,164,1297,-2075
-5740,-2912,16540,114,904,-2456
-6636,-3200,16860,40,685,-2243
-6276,-3196,17212,56,-2,-2181
-5492,-3272,17004,249,400,-2354
-5888,-3288,16768,306,725,-2341
-6088,-3228,16632,202,809,-1990
-4920,-3392,16880,149,780,-1787
-4580,-3304,16692,211,-132,-1843
-4948,-3064,16404,277,625,-2025
-5480,-2856,16396,241,1463,-1741
-5476,-2972,16320,215,971,-1485
-4732,-2988,16680,46,1012,-1603
