-900,-2408,18028,-306,-293,-188
-1212,-2300,17724,-220,-205,-292
-1568,-2216,17808,-178,-179,-283
-1412,-2184,17792,-74,14,-66
-1056,-2036,17384,22,163,-147
-1128,-2028,17128,-103,513,-149
-676,-2192,17044,-192,337,-113
-420,-2224,17028,-394,85,-392
-816,-2352,17444,-549,45,-495
-1040,-2492,17784,-568,-16,-502
-1100,-2652,17980,-462,152,-387
-1196,-2816,18012,-404,140,-465
-1592,-2744,18292,-357,188,-517
-2108,-2820,18348,-303,-18,-533
-2256,-2764,18504,-124,50,-351
-1952,-2568,18200,106,178,-283
-1988,-2612,17804,65,398,-351
-2300,-2588,17864,-68,288,-230
-2144,-2516,18016,-107,-109,-26
-1948,-2492,18052,-70,-190,-9
-1880,-2356,17920,-61,-139,4
-1900,-2320,17612,-139,-198,-42
-2152,-2404,17580,-186,-201,64
-2180,-2444,17920,-130,12,322
-2276,-2400,18176,-1,468,467
-2008,-2696,18304,83,369,489
-1564,-2448,18120,81,-107,365
-1692,-2252,17704,152,-92,278
-1612,-2268,17312,-64,-211,410
-1100,-2356,17404,-223,-387,541
-748,-2376,17564,-231,-161,542
-808,-2436,17708,-224,-108,366
-984,-2468,17804,-154,248,456
-660,-2504,17836,-25,261,534
-608,-2416,17656,29,463,425
-764,-2440,17612,38,511,431
-504,-2512,17796,136,562,356
-560,-2328,17608,184,649,180
-600,-2380,17104,115,658,149
-444,-2364,16980,-123,312,-96
-1220,-2240,17436,-245,151,-246
-1648,-2184,17380,-281,5,-161
-1680,-2168,17540,-300,-71,7
-1380,-2000,17856,-196,0,134
-1688,-1820,17480,-96,530,184
-1296,-1908,17208,-140,699,394
-1096,-2156,17224,-385,594,235
-1524,-2276,18028,-522,373,163
-1916,-2376,18504,-496,31,65
-2472,-2308,19000,-465,-235,21
-2832,-2168,19292,-276,-214,256
-2640,-2004,19488,-63,-111,365
-2556,-2188,19364,23,4,331
-2856,-2400,19468,70,50,615
-2660,-2628,19964,301,-79,810
-2124,-2936,20016,493,-70,925
-1628,-3044,19972,651,-399,901
-1336,-2992,20020,864,-54,1056
-548,-3108,20036,1141,32,1096
-348,-3072,19860,1266,-40,832
-112,-2908,19416,1226,-484,467
-536,-2804,19244,1300,-356,266
-668,-2800,19300,1316,-250,233
-1048,-2576,18956,1381,-45,250
-1172,-2340,18896,1478,531,400
-1108,-2524,19000,1509,559,227
-1900,-2416,19080,1668,1086,301
-2344,-2388,18904,1901,1389,684
-2308,-2632,19040,2078,1739,1051
-1380,-2588,18880,2365,1667,868
-1548,-2460,18236,2410,1034,593
-1944,-1856,17804,2300,280,553
-1972,-2128,17192,2162,458,667
-1688,-2004,17820,1758,-258,549
-2564,-2060,18320,1784,-624,402
-2788,-1900,18552,2031,-479,712
-2704,-1864,18276,2247,-266,940
-2252,-1628,17948,2307,-54,1053
-2556,-1328,17880,2225,-110,1145
-2556,-1104,18148,2215,225,1296
-2688,-908,18116,2357,894,1257
-2908,-1032,18032,2296,939,1509
-2652,-1020,18100,2242,645,1464
-2976,-1224,17756,2290,926,1585
-2760,-1568,17644,2053,1022,2210
-1096,-1820,18176,1877,130,2187
-872,-1864,18368,1948,252,1912
-960,-1708,18504,2202,-77,1846
-200,-1348,17848,2311,-74,1684
196,-1060,17620,2301,-261,1370
-160,-788,17368,2243,46,1105
-892,-656,17184,2191,565,1020
-1168,-416,17216,2100,772,1277
-1432,-324,17356,2147,1534,1366
-1344,-316,17204,2172,1900,1508
-1200,-192,17200,2008,1685,1289
-1180,72,17040,1887,1162,914
-1876,276,16628,1477,547,612
-2316,348,17232,1092,-62,895
-2304,32,17816,1093,898,1311
-1292,-76,18380,1215,842,1412
-1328,0,18388,1436,280,1125
-2592,-160,18400,1539,2179,1257
-2588,-456,18456,1696,1531,1466
-2716,-388,19400,1883,1705,1338
-1800,-32,19412,2285,1242,1574
-1748,-164,16332,2261,243,1211
-1628,180,16308,1256,-367,1449
-1768,492,16960,843,-466,1190
-2136,308,17896,854,276,1390
-2232,-128,18720,1293,292,1500
-2200,-228,19064,1804,893,1590
-1756,-32,18132,2262,755,1465
-2268,64,17120,1968,404,1322
-2768,128,17544,1549,382,1529
-2440,-88,18528,1629,175,1751
-1644,-292,18968,2084,-154,1638
-1728,-120,18280,2476,303,1497
-1860,168,17228,2438,86,1481
-2340,512,17176,2142,-35,1613
-1996,164,17516,2098,239,2024
-988,136,17528,2162,25,2062
-724,156,17352,2179,26,1696
-1420,420,17488,2126,115,1526
-1896,596,17848,2249,45,1601
-1308,948,17628,2383,-579,1402
-1520,1192,16908,2282,-737,988
-2556,1324,16428,1977,-829,1148
-2716,1136,16652,1876,-577,1629
-1780,1004,16640,1934,-551,1851
-1332,1064,16664,1848,-150,1764
-1348,1208,16196,1746,-318,1664
-1368,1384,16204,1557,-11,1925
-804,1664,16588,1603,410,1983
-284,1760,16700,1707,782,1714
-456,1692,15644,1601,459,1353
-1452,1916,15196,1038,688,1292
-1876,1832,15688,528,413,1513
-1956,1568,16748,355,486,1711
-1428,1192,17328,481,368,1741
-876,1008,17568,521,-44,1418
-1376,1152,17344,589,-336,962
-1892,1148,17252,619,67,1258
-2072,1120,17324,650,177,1451
-1804,952,18168,611,-319,1435
-2072,1156,18572,1063,-444,1195
-2252,1628,17596,1474,128,1405
-1972,1812,16756,1280,-103,1556
-2020,1856,16776,960,-336,1460
-1860,1960,16904,937,31,1647
-1288,1764,16536,762,-386,1394
-1752,1756,16708,536,-405,1371
-1244,1604,16780,454,-717,1523
-688,1560,17028,465,-608,1501
-432,1524,17072,640,-143,1365
-168,1692,16564,628,-97,1098
-1128,1816,16376,387,383,871
-1904,1864,16532,238,588,1172
-2264,1928,16932,217,1061,1419
-1884,1852,17080,238,1261,1485
-1784,1880,17000,173,1035,1327
-2288,1880,17256,109,981,1340
-2236,1820,17208,109,972,1571
-2056,1676,17292,-52,793,1464
-2648,1520,17924,-77,477,1350
-2916,1612,17992,22,-83,1566
-2476,1788,18012,71,-344,1587
-2384,1824,17892,205,-116,1682
-1844,1884,17508,167,2,1851
-1404,1824,17460,67,217,1815
-1648,1612,17988,-44,381,1838
-1352,1476,18508,31,77,1770
-1236,1500,18564,189,137,1654
