692,-2280,17952,-110,-146,-177
944,-2112,17492,-77,-53,-248
820,-2036,17128,-336,-68,-441
692,-1964,17224,-711,246,-474
872,-2068,17316,-832,466,-467
864,-2160,17568,-968,988,-542
800,-2460,17844,-813,1056,-417
1000,-2896,18012,-618,1157,-124
1380,-2772,17712,-493,470,-343
1704,-2408,17720,-644,174,-872
1000,-2512,17196,-1031,189,-1380
720,-2572,17280,-1285,-113,-952
936,-2568,17876,-1336,-44,-913
1524,-2692,17844,-1131,-54,-1181
288,-2536,17844,-1079,-181,-1109
520,-2808,18268,-964,-60,-867
736,-2544,18012,-958,-252,-1053
348,-2524,17976,-894,-13,-933
864,-2424,17740,-957,357,-797
1204,-2504,17644,-922,357,-886
1024,-2592,17952,-792,1425,-680
1632,-2508,18168,-562,2045,-696
1444,-2864,17744,-253,1428,-613
2152,-2500,17096,-500,1235,-936
1768,-2760,17248,-885,1231,-1244
2420,-2752,17184,-1277,476,-1688
1620,-2740,17456,-1387,122,-1815
1884,-3152,17836,-1381,243,-1666
1976,-3088,18424,-1225,584,-1752
1512,-3236,18668,-910,918,-1618
1364,-3152,19084,-399,1327,-1324
1660,-3120,18744,80,888,-1356
1864,-2984,18104,54,1255,-1631
1892,-2872,17644,-315,1201,-1975
1140,-2836,18144,-597,1109,-2309
968,-2800,18416,-744,832,-2302
880,-2820,18880,-634,764,-2288
1060,-2656,18696,-527,736,-2362
924,-2884,18492,-429,1167,-2389
896,-2784,18404,-489,1086,-2425
744,-3100,18684,-416,1141,-2358
620,-3024,18968,-224,1113,-2378
592,-3084,18820,86,890,-2493
312,-2932,18592,153,1482,-2511
116,-2632,18380,134,1461,-2650
4,-2832,18644,198,1493,-2502
592,-2792,18364,257,1428,-2671
-276,-2744,18028,201,1799,-2749
-532,-2956,18048,191,1952,-2381
-444,-3264,18544,196,1749,-2293
-544,-3768,19020,467,1948,-1999
-120,-3696,18672,855,1779,-1880
272,-3804,18168,998,1834,-1780
368,-3772,17980,1005,1606,-1726
808,-3708,18012,1014,1550,-2081
204,-3456,18016,1062,1779,-2115
420,-3536,18040,1128,1734,-2242
44,-3360,17816,999,1483,-2566
-756,-3208,17860,862,1365,-2557
-1208,-2884,18468,1032,1846,-2292
-1472,-3016,18812,1406,1708,-2084
-1744,-2960,18476,1700,1701,-1915
-1524,-2668,18304,1880,1787,-1721
-1388,-2780,17788,2093,1475,-1435
-964,-2424,16904,1903,1125,-1276
-804,-2644,17028,1476,915,-1008
372,-2612,17148,1278,716,-1093
312,-2400,17172,1149,485,-1400
-288,-2264,17380,1052,640,-1538
-760,-2352,17792,1118,920,-1384
-216,-2428,17844,1346,1461,-1448
-624,-2252,17240,1506,1548,-1626
-724,-1980,16816,1267,1547,-1618
-1188,-1888,16784,784,1188,-1718
-880,-1768,17464,536,1208,-1742
-660,-1188,17508,537,947,-1926
-1156,-1692,17444,556,1042,-1750
-436,-1796,17712,685,1560,-1613
-940,-1948,17256,570,1056,-1627
-648,-2276,17212,239,511,-1458
-256,-2384,17892,117,87,-1545
-492,-2272,18220,254,-286,-1836
-1600,-2336,18592,456,-436,-1575
-1656,-2000,18776,866,-439,-1174
-1172,-1960,18752,1176,309,-732
56,-1632,18272,1333,659,-1048
-440,-1596,17936,1200,843,-1304
-1048,-1984,18044,1000,843,-1201
-1244,-2068,18616,954,697,-1139
-1340,-2068,18960,1209,462,-1011
-804,-2404,18672,1533,444,-818
-472,-2120,18308,1494,676,-1175
-928,-2028,18164,1424,348,-1451
-1784,-2084,18164,1277,400,-930
-1296,-2032,18612,1440,87,-559
-808,-1940,18404,1641,-103,-470
-116,-1768,17740,1557,-423,-853
-616,-1420,17656,1291,-566,-1131
-412,-1600,18136,1277,-402,-1014
-92,-1580,18768,1519,158,-1205
-1004,-1476,18136,1811,483,-974
-1152,-1484,18096,1905,823,-501
