568,-284,17876,-546,-408,28
560,-280,17824,-603,-508,33
708,-248,17772,-632,-278,196
728,-280,18160,-549,-161,400
968,-672,17780,-319,-36,469
1064,-724,18088,-204,-105,372
1072,-620,17772,-502,172,174
680,-740,17920,-681,-115,66
664,-928,18100,-640,1,347
668,-1092,18160,-339,-72,378
732,-1012,18128,-159,182,281
728,-1384,17712,-70,-44,207
588,-1056,18024,-134,47,84
396,-728,17720,-236,54,-8
392,-756,17772,-268,-102,184
828,-1348,17260,-141,-167,346
1068,-792,17640,-107,-318,113
1040,-660,17424,-184,62,-144
776,-536,17348,-102,285,-156
640,-92,17312,83,324,-130
500,-164,17196,218,510,98
188,-132,18032,342,-284,267
600,-220,17076,482,133,587
328,-528,16740,220,-114,574
500,232,16856,-342,273,376
948,-440,16740,-697,210,86
872,-640,16840,-809,-143,-168
820,-576,16656,-661,13,-83
940,-476,16448,-581,68,-99
600,-416,16484,-603,55,-28
716,-652,16352,-850,164,-103
800,-1060,16232,-1197,-45,-382
496,-340,16788,-1603,50,-696
780,-688,15960,-1932,-16,-894
800,-864,16020,-2075,119,-787
1112,-1104,15704,-2246,825,-838
1252,-1160,15260,-2144,799,-990
712,-1116,16188,-2059,1535,-950
496,-1036,15824,-1849,1475,-663
372,-1072,16316,-1615,1297,-622
432,-1300,16552,-1587,1492,-733
540,-1732,16500,-1565,1109,-1027
500,-1380,16544,-1540,752,-1299
512,-900,16272,-1560,551,-1378
600,-764,15836,-1616,419,-1261
408,-1052,15792,-1720,254,-1126
260,-1224,16796,-1685,-20,-1011
-32,-896,17464,-1332,458,-773
356,-1128,17468,-1063,114,-890
36,-764,17344,-1289,-79,-965
-368,-840,17384,-1590,-1177,-970
320,-964,17988,-1901,-1680,-959
852,-1224,17160,-2050,-2338,-983
880,-460,17416,-2293,-2237,-1099
1272,-788,16772,-2399,-1755,-988
1124,-1308,17384,-1956,-1527,-843
992,-1552,18476,-1385,-1140,-647
752,-1456,19636,-705,-833,-779
600,-1504,19232,-385,-950,-885
564,-1616,19064,-361,-1821,-971
300,-1456,18144,-722,-2971,-843
1116,-1444,18996,-1143,-2465,-386
1532,-1284,18952,-1124,-1615,-386
1808,-1152,20120,-503,-371,-734
1112,-372,19656,301,1093,-930
356,-380,19292,951,1729,-672
8,-1008,18984,1078,1799,82
200,-1920,19584,746,1692,405
544,-2632,20524,432,645,57
792,-2480,21084,400,-260,-585
840,-1180,20092,281,-846,-1222
348,288,19148,52,-825,-1303
312,328,18652,-291,-328,-897
316,124,18528,-297,-576,-154
976,-32,18540,-458,-322,226
1464,-204,18028,-670,461,291
1716,-528,18048,-999,746,-157
1324,-196,18376,-1362,1575,-530
696,-1216,19060,-1321,1191,-700
800,-1404,18544,-1153,847,-794
536,-960,18268,-1174,420,-870
160,-240,18444,-1296,390,-744
-176,-432,18500,-1110,164,-252
248,-708,18700,-863,229,263
824,-1048,18396,-868,78,393
1412,-1564,18232,-1229,52,187
1448,-920,17612,-2210,148,-209
1004,-1072,17812,-3154,190,-513
604,-1264,18376,-3244,-6,-158
244,-1808,19068,-2772,-193,143
608,-2176,19700,-2166,87,87
592,-2480,19812,-1665,-113,-292
364,-1888,19216,-1624,-188,-542
180,-1240,18384,-1844,-265,-640
172,-1436,18116,-2050,-201,-367
628,-1688,18032,-1993,-31,52
1068,-1712,17800,-1872,109,206
1056,-1804,17460,-2052,411,46
548,-1740,17692,-2520,405,-125
28,-1744,18516,-2794,202,-62
72,-2112,19108,-2557,52,82
476,-2060,18560,-2159,-11,36
756,-2084,17960,-2022,52,-175
176,-1908,18224,-1966,342,39
144,-2020,18652,-1613,401,356
192,-2240,19152,-1098,644,610
412,-2064,18708,-855,588,402
276,-2104,18520,-1096,317,93
-36,-1888,18268,-1898,-117,-217
-400,-2028,18476,-2541,-793,-250
-476,-2212,18860,-2712,-1307,145
-280,-2448,19228,-2168,-1348,640
328,-2532,19876,-1183,-933,971
1048,-3056,18808,-575,-485,780
1176,-2684,17864,-932,-402,201
968,-2652,17628,-1739,-519,-224
860,-2532,17908,-2472,-883,-526
236,-2080,18752,-2534,-592,-384
308,-2556,19576,-1493,-147,231
1032,-2728,19180,-622,261,253
896,-2736,18824,-529,626,-254
164,-2340,18888,-816,606,-566
-580,-2000,19300,-1218,458,-578
-1096,-2032,19880,-1330,110,-297
-1328,-1928,20444,-994,123,192
-1064,-1924,20336,-424,-123,646
-924,-2368,20156,-204,-132,922
-600,-2852,19976,91,-213,1256
256,-3436,19736,357,-77,1342
704,-3444,19304,357,58,909
56,-3512,19140,238,192,520
-60,-4056,19636,554,224,650
224,-3464,19424,1063,416,416
360,-2988,18832,1351,847,36
-48,-2736,17892,1230,1069,-195
-344,-2488,17772,838,1087,-194
-644,-2440,17780,776,1019,24
