-1792,-1104,17768,-337,-48,31
-1872,-1100,17848,-289,458,24
-1660,-1292,17688,-310,635,208
-1500,-1376,17852,-363,626,188
-1300,-1480,18136,-312,524,142
-1440,-1552,18220,-190,521,4
-1648,-1548,18116,-174,222,-61
-1832,-1356,17908,-188,-77,-62
-1596,-1312,17768,-245,-196,18
-1336,-1376,17952,-319,-383,-82
-1592,-1440,18268,-315,-259,-128
-1968,-1480,18276,-168,33,-28
-1960,-1500,18176,-96,215,104
-1712,-1520,18192,54,385,72
-1872,-1404,18044,96,338,-18
-2372,-1300,17772,91,459,111
-2192,-1216,17488,128,279,327
-1584,-1260,17484,-62,112,276
-1308,-1256,17748,-85,-98,175
-1096,-1188,17588,-62,-107,34
-992,-1164,17488,-151,-101,110
-332,-1052,17684,-145,29,120
0,-988,17448,-151,-44,-253
-504,-876,17372,-159,-27,-390
-580,-680,17112,-245,-37,-330
-412,-660,17264,-420,192,-337
-160,-724,17612,-416,286,-429
-116,-556,17828,-249,247,-552
-44,-368,17340,-313,326,-666
408,-336,17260,-588,124,-769
760,-536,17708,-797,166,-990
540,-812,18228,-763,598,-1073
896,-1168,18612,-669,1049,-1105
1280,-1440,19004,-464,1128,-1401
1000,-1660,19140,-240,1149,-1841
272,-1668,19116,-105,871,-1949
456,-1464,18896,39,514,-2099
192,-1472,18424,78,166,-2324
-676,-1400,18660,79,324,-2437
-1016,-1240,18592,245,450,-2511
-1232,-1152,18300,299,869,-2450
-1720,-972,18124,408,1017,-2578
-2624,-908,17852,303,1093,-2579
-2872,-884,17780,302,1336,-2255
-2640,-960,17732,354,1464,-2096
-2468,-1208,17180,207,1283,-2097
-2444,-1404,17384,-8,942,-2132
-2828,-1620,17536,-49,838,-2098
-3176,-1784,17816,-46,974,-1936
-3116,-1808,17540,66,774,-1612
-2484,-1788,17972,139,1319,-1362
-2036,-1844,17488,19,118,-2077
-3368,-1684,17656,-27,95,-2047
-3848,-1472,17224,160,449,-1615
-3400,-1536,16808,-64,593,-1314
-3124,-1748,17544,-187,537,-1225
-3092,-1560,17860,-7,519,-1165
-2904,-1672,17404,104,874,-1059
-2708,-1796,17216,-90,522,-1032
-2616,-1856,17528,-200,22,-1014
-2500,-1816,17720,-163,136,-959
-2144,-1884,17644,-45,286,-906
-2056,-1948,17472,-105,-37,-1044
-2240,-1760,17768,-174,-189,-1086
-2452,-1660,18052,67,638,-880
-1808,-1376,17664,234,892,-699
-1244,-1252,17516,39,699,-869
-1060,-1068,17476,-128,194,-1038
-1076,-980,17480,-118,433,-1095
-944,-1188,17680,-270,338,-1106
-836,-1320,17796,-261,279,-1179
-452,-1360,18132,-202,284,-1222
-556,-1480,18328,-171,403,-1424
-420,-1448,18608,-52,262,-1486
-392,-1448,18168,178,577,-1767
-660,-1288,18052,218,777,-1867
-888,-1420,17692,233,832,-1905
-940,-1436,17936,154,712,-1913
-996,-1400,17956,128,405,-2150
-1740,-1312,18072,176,499,-2334
-2656,-1000,17416,249,483,-2149
-2768,-824,17916,301,1270,-1759
-2092,-948,17404,308,653,-2268
-2984,-716,17172,242,819,-2133
-2976,-720,17008,197,1264,-1807
-2384,-908,17328,100,1247,-1644
-2052,-896,16960,144,1016,-1937
-2480,-1076,17080,-160,903,-1824
-1952,-1280,17516,-171,640,-1674
-1764,-1324,17496,-140,358,-1809
-1932,-1400,17140,-218,96,-1958
-2528,-1412,17456,-327,816,-1608
-1764,-1672,17648,-227,828,-1586
-1856,-1700,17580,-395,239,-1993
-2132,-1792,17808,-479,-12,-1947
-2400,-1680,17752,-355,42,-1952
-2812,-1520,17904,-315,519,-1731
-2408,-1604,18220,-158,1105,-1450
-1768,-1672,18216,77,1311,-1572
-2044,-1572,17656,103,1004,-1729
-2132,-1596,17644,-41,587,-1625
-2284,-1376,17472,-137,485,-1740
-2312,-1500,17860,-53,1434,-1387
-1340,-1644,17512,-116,424,-1786
-2028,-1600,17556,-360,-168,-2104
-2504,-1420,17868,-351,67,-1938
-2008,-1360,17812,-146,530,-1758
-1740,-1432,17480,-268,355,-1810
-1512,-1432,17752,-354,389,-1932
-2440,-1284,17776,-205,157,-1917
-2540,-1368,17460,-214,792,-1648
-2272,-1736,17520,-189,1273,-1527
-2088,-1964,17868,-241,1262,-1667
-2128,-2000,17980,-148,858,-1846
-2608,-1988,17732,-9,792,-2020
-3144,-1748,17192,-125,582,-1887
-3236,-1480,17000,-272,459,-1650
-3184,-1464,17092,-309,669,-1550
-2820,-1420,16924,-454,473,-1576
-3020,-1456,17116,-571,565,-1559
-3312,-1444,17292,-546,1108,-1354
-3020,-1720,17400,-541,1207,-981
-2404,-1800,17640,-633,971,-1034
-2372,-1888,17852,-582,580,-1196
-2688,-1780,17580,-544,353,-1312
-2968,-1580,17400,-605,491,-1068
-2664,-1660,17560,-739,646,-857
-2056,-2012,18012,-834,571,-913
-2208,-2164,18540,-732,303,-1214
-2520,-2244,18704,-547,-34,-1238
-2632,-2092,18544,-377,-145,-1315
-2848,-1972,18252,-214,-147,-1192
-2916,-2016,18388,-130,33,-979
-2376,-1892,18212,4,-57,-860
-1896,-1856,17796,-18,-342,-1006
-1620,-1752,17580,-109,-343,-1132
-1376,-1612,17712,-29,26,-1120
-1388,-1652,17532,129,344,-1091
-1184,-1644,17200,-2,84,-1122
-912,-1488,17004,-63,-275,-1412
-1520,-1292,16952,-148,198,-1633
-2160,-1232,16488,-180,423,-1589
-2212,-1064,16228,-371,868,-1405
-2164,-1316,16500,-641,1082,-1147
-2140,-1544,16916,-694,1238,-1186
-2248,-1592,17048,-760,1391,-1246
-2324,-1724,17348,-807,1184,-1123
-2208,-1676,17728,-671,1098,-1178
-2348,-1564,17372,-548,1118,-1306
-2336,-1484,17052,-651,847,-1270
-1852,-1484,17088,-737,395,-1401
-2460,-1532,16652,-877,675,-1494
-2644,-1984,16848,-1156,902,-1175
-2072,-2456,17788,-1208,940,-1056
-2068,-2384,18412,-805,563,-1204
-1684,-2212,18040,-603,696,-1343
-1812,-1924,17448,-531,685,-1404
-1560,-1840,16996,-613,715,-1372
-1152,-2012,17140,-864,769,-1509
-1648,-2216,17284,-1061,170,-1872
-2720,-2420,17992,-1158,481,-1870
-3436,-2596,18532,-886,1004,-1583
-3400,-2704,18576,-594,1471,-1312
-3352,-2660,18596,-412,1138,-1368
-3392,-2360,18556,-272,769,-1390
-3240,-2076,17812,-205,103,-1436
-3216,-1968,16956,-530,10,-1336
-3116,-2264,17388,-815,220,-1049
-2268,-2428,18268,-772,490,-994
-2240,-2724,18152,-651,707,-1187
-2776,-2964,18180,-687,746,-1261
-3404,-3076,18736,-638,730,-1025
-3088,-3040,18944,-305,795,-951
-3116,-2948,18968,73,713,-1067
-3272,-2524,18248,235,730,-1080
-3388,-2640,18076,216,601,-905
-3568,-2648,17816,190,584,-791
-3364,-2588,18004,277,1064,-477
-2520,-2476,17744,310,699,-633
-2868,-2436,17388,142,548,-863
-3064,-2376,17856,96,325,-728
-2808,-2336,17844,184,428,-684
-2956,-2376,18036,300,819,-629
-3072,-2392,18152,535,768,-542
-2660,-2036,17808,750,1431,-381
-2136,-1916,16660,693,805,-695
-2936,-1960,16596,69,394,-696
-2824,-2080,17180,13,92,-475
-2596,-2128,17356,100,88,-527
-2492,-2088,17040,32,-49,-724
-2792,-1980,17156,-85,-186,-711
-2856,-1920,17184,15,-157,-488
-2860,-1864,17088,79,77,-462
-2560,-1956,17336,92,539,-434
-3000,-1984,17672,184,410,-446
-3356,-2204,17308,301,119,-274
-3344,-1772,16940,207,55,-154
-2804,-2328,17280,80,102,101
-1996,-2132,17676,258,413,-133
-2360,-2040,16664,270,143,-505
-2860,-2192,16552,-227,857,-43
-1256,-2332,17400,-209,37,-302
-2044,-2512,17284,-365,-614,-896
-3040,-2412,17460,-433,-996,-927
-3832,-2696,18088,-271,-608,-391
-2844,-2792,18064,39,-163,69
-2092,-2700,17376,176,-520,-271
-2192,-2480,17176,-9,246,-453
-2852,-2460,16980,19,1385,-247
-2320,-2740,17212,-34,1290,-206
